Any;Trimestre;Codi_Districte;Nom_Districte;Codi_Barri;Nom_Barri;Superfície_mitjana_(m2_construïts);Nombre
2022;2;10;Sant Martí;64;el Camp de l'Arpa del Clot;Total;69.3
2022;2;10;Sant Martí;65;el Clot;Total;95.5
2022;2;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;Total;93.0
2022;2;10;Sant Martí;67;la Vila Olímpica del Poblenou;Total;110.9
2022;2;10;Sant Martí;68;el Poblenou;Total;68.6
2022;2;10;Sant Martí;69;Diagonal Mar i el Front Marítim del Poblenou;Total;91.1
2022;2;10;Sant Martí;70;el Besòs i el Maresme;Total;66.7
2022;2;10;Sant Martí;71;Provençals del Poblenou;Total;73.9
2022;2;10;Sant Martí;72;Sant Martí de Provençals;Total;70.8
2022;2;10;Sant Martí;73;la Verneda i la Pau;Total;72.1
2022;2;1;Ciutat Vella;1;el Raval;Habitatge nou lliure;66.0
2022;2;1;Ciutat Vella;2;el Barri Gòtic;Habitatge nou lliure;88.0
2022;2;1;Ciutat Vella;3;la Barceloneta;Habitatge nou lliure;--
2022;2;1;Ciutat Vella;4;Sant Pere, Santa Caterina i la Ribera;Habitatge nou lliure;61.3
2022;2;2;Eixample;5;el Fort Pienc;Habitatge nou lliure;92.0
2022;2;2;Eixample;6;la Sagrada Família;Habitatge nou lliure;--
2022;2;2;Eixample;7;la Dreta de l'Eixample;Habitatge nou lliure;88.4
2022;2;2;Eixample;8;l'Antiga Esquerra de l'Eixample;Habitatge nou lliure;99.1
2022;2;2;Eixample;9;la Nova Esquerra de l'Eixample;Habitatge nou lliure;73.7
2022;2;2;Eixample;10;Sant Antoni;Habitatge nou lliure;73.8
2022;2;3;Sants-Montjuïc;11;el Poble Sec;Habitatge nou lliure;70.5
2022;2;3;Sants-Montjuïc;12;la Marina del Prat Vermell;Habitatge nou lliure;--
2022;2;3;Sants-Montjuïc;13;la Marina de Port;Habitatge nou lliure;51.5
2022;2;3;Sants-Montjuïc;14;la Font de la Guatlla;Habitatge nou lliure;81.5
2022;2;3;Sants-Montjuïc;15;Hostafrancs;Habitatge nou lliure;62.4
2022;2;3;Sants-Montjuïc;16;la Bordeta;Habitatge nou lliure;110.0
2022;2;3;Sants-Montjuïc;17;Sants - Badal;Habitatge nou lliure;77.9
2022;2;3;Sants-Montjuïc;18;Sants;Habitatge nou lliure;125.5
2022;2;4;Les Corts;19;les Corts;Habitatge nou lliure;75.5
2022;2;4;Les Corts;20;la Maternitat i Sant Ramon;Habitatge nou lliure;--
2022;2;4;Les Corts;21;Pedralbes;Habitatge nou lliure;102.0
2022;2;5;Sarrià-Sant Gervasi;22;Vallvidrera, el Tibidabo i les Planes;Habitatge nou lliure;--
2022;2;5;Sarrià-Sant Gervasi;23;Sarrià;Habitatge nou lliure;453.4
2022;2;5;Sarrià-Sant Gervasi;24;les Tres Torres;Habitatge nou lliure;171.5
2022;2;5;Sarrià-Sant Gervasi;25;Sant Gervasi - la Bonanova;Habitatge nou lliure;161.5
2022;2;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;Habitatge nou lliure;137.7
2022;2;5;Sarrià-Sant Gervasi;27;el Putxet i el Farró;Habitatge nou lliure;72.8
2022;2;6;Gràcia;28;Vallcarca i els Penitents;Habitatge nou lliure;122.7
2022;2;6;Gràcia;29;el Coll;Habitatge nou lliure;71.0
2022;2;6;Gràcia;30;la Salut;Habitatge nou lliure;97.3
2022;2;6;Gràcia;31;la Vila de Gràcia;Habitatge nou lliure;101.5
2022;2;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;Habitatge nou lliure;--
2022;2;7;Horta-Guinardó;33;el Baix Guinardó;Habitatge nou lliure;66.8
2022;2;7;Horta-Guinardó;34;Can Baró;Habitatge nou lliure;95.0
2022;2;7;Horta-Guinardó;35;el Guinardó;Habitatge nou lliure;61.0
2022;2;7;Horta-Guinardó;36;la Font d'en Fargues;Habitatge nou lliure;96.0
2022;2;7;Horta-Guinardó;37;el Carmel;Habitatge nou lliure;54.1
2022;2;7;Horta-Guinardó;38;la Teixonera;Habitatge nou lliure;77.3
2022;2;7;Horta-Guinardó;39;Sant Genís dels Agudells;Habitatge nou lliure;65.5
2022;2;7;Horta-Guinardó;40;Montbau;Habitatge nou lliure;--
2022;2;7;Horta-Guinardó;41;la Vall d'Hebron;Habitatge nou lliure;--
2022;2;7;Horta-Guinardó;42;la Clota;Habitatge nou lliure;--
2022;2;7;Horta-Guinardó;43;Horta;Habitatge nou lliure;54.6
2022;2;8;Nou Barris;44;Vilapicina i la Torre Llobeta;Habitatge nou lliure;78.8
2022;2;8;Nou Barris;45;Porta;Habitatge nou lliure;66.7
2022;2;8;Nou Barris;46;el Turó de la Peira;Habitatge nou lliure;--
2022;2;8;Nou Barris;47;Can Peguera;Habitatge nou lliure;--
2022;2;8;Nou Barris;48;la Guineueta;Habitatge nou lliure;--
2022;2;8;Nou Barris;49;Canyelles;Habitatge nou lliure;--
2022;2;8;Nou Barris;50;les Roquetes;Habitatge nou lliure;--
2022;2;8;Nou Barris;51;Verdun;Habitatge nou lliure;64.0
2022;2;8;Nou Barris;52;la Prosperitat;Habitatge nou lliure;--
2022;2;8;Nou Barris;53;la Trinitat Nova;Habitatge nou lliure;--
2022;2;8;Nou Barris;54;Torre Baró;Habitatge nou lliure;--
2022;2;8;Nou Barris;55;Ciutat Meridiana;Habitatge nou lliure;--
2022;2;8;Nou Barris;56;Vallbona;Habitatge nou lliure;--
2022;2;9;Sant Andreu;57;la Trinitat Vella;Habitatge nou lliure;--
2022;2;9;Sant Andreu;58;Baró de Viver;Habitatge nou lliure;--
2022;2;9;Sant Andreu;59;el Bon Pastor;Habitatge nou lliure;--
2022;2;9;Sant Andreu;60;Sant Andreu;Habitatge nou lliure;113.0
2022;2;9;Sant Andreu;61;la Sagrera;Habitatge nou lliure;--
2022;2;9;Sant Andreu;62;el Congrés i els Indians;Habitatge nou lliure;--
2022;2;9;Sant Andreu;63;Navas;Habitatge nou lliure;--
2022;2;10;Sant Martí;64;el Camp de l'Arpa del Clot;Habitatge nou lliure;--
2022;2;10;Sant Martí;65;el Clot;Habitatge nou lliure;125.7
2022;2;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;Habitatge nou lliure;103.2
2022;2;10;Sant Martí;67;la Vila Olímpica del Poblenou;Habitatge nou lliure;110.0
2022;2;10;Sant Martí;68;el Poblenou;Habitatge nou lliure;75.0
2022;2;10;Sant Martí;69;Diagonal Mar i el Front Marítim del Poblenou;Habitatge nou lliure;69.0
2022;2;10;Sant Martí;70;el Besòs i el Maresme;Habitatge nou lliure;71.2
2022;2;10;Sant Martí;71;Provençals del Poblenou;Habitatge nou lliure;78.2
2022;2;10;Sant Martí;72;Sant Martí de Provençals;Habitatge nou lliure;--
2022;2;10;Sant Martí;73;la Verneda i la Pau;Habitatge nou lliure;50.0
2022;2;1;Ciutat Vella;1;el Raval;Habitatge nou protegit;--
2022;2;1;Ciutat Vella;2;el Barri Gòtic;Habitatge nou protegit;--
2022;2;1;Ciutat Vella;3;la Barceloneta;Habitatge nou protegit;--
2022;2;1;Ciutat Vella;4;Sant Pere, Santa Caterina i la Ribera;Habitatge nou protegit;--
2022;2;2;Eixample;5;el Fort Pienc;Habitatge nou protegit;--
2022;2;2;Eixample;6;la Sagrada Família;Habitatge nou protegit;--
2022;2;2;Eixample;7;la Dreta de l'Eixample;Habitatge nou protegit;--
2022;2;2;Eixample;8;l'Antiga Esquerra de l'Eixample;Habitatge nou protegit;93.0
2022;2;2;Eixample;9;la Nova Esquerra de l'Eixample;Habitatge nou protegit;94.0
2022;2;2;Eixample;10;Sant Antoni;Habitatge nou protegit;--
2022;2;3;Sants-Montjuïc;11;el Poble Sec;Habitatge nou protegit;--
2022;2;3;Sants-Montjuïc;12;la Marina del Prat Vermell;Habitatge nou protegit;--
2022;2;3;Sants-Montjuïc;13;la Marina de Port;Habitatge nou protegit;61.0
2022;2;3;Sants-Montjuïc;14;la Font de la Guatlla;Habitatge nou protegit;--
2022;2;3;Sants-Montjuïc;15;Hostafrancs;Habitatge nou protegit;--
2022;2;3;Sants-Montjuïc;16;la Bordeta;Habitatge nou protegit;--
2022;2;3;Sants-Montjuïc;17;Sants - Badal;Habitatge nou protegit;--
2022;2;3;Sants-Montjuïc;18;Sants;Habitatge nou protegit;--
2022;2;4;Les Corts;19;les Corts;Habitatge nou protegit;--
2022;2;4;Les Corts;20;la Maternitat i Sant Ramon;Habitatge nou protegit;--
2022;2;4;Les Corts;21;Pedralbes;Habitatge nou protegit;--
2022;2;5;Sarrià-Sant Gervasi;22;Vallvidrera, el Tibidabo i les Planes;Habitatge nou protegit;--
2022;2;5;Sarrià-Sant Gervasi;23;Sarrià;Habitatge nou protegit;--
2022;2;5;Sarrià-Sant Gervasi;24;les Tres Torres;Habitatge nou protegit;--
2022;2;5;Sarrià-Sant Gervasi;25;Sant Gervasi - la Bonanova;Habitatge nou protegit;--
2022;2;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;Habitatge nou protegit;--
2022;2;5;Sarrià-Sant Gervasi;27;el Putxet i el Farró;Habitatge nou protegit;--
2022;2;6;Gràcia;28;Vallcarca i els Penitents;Habitatge nou protegit;74.0
2022;2;6;Gràcia;29;el Coll;Habitatge nou protegit;--
2022;2;6;Gràcia;30;la Salut;Habitatge nou protegit;--
2022;2;6;Gràcia;31;la Vila de Gràcia;Habitatge nou protegit;--
2022;2;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;Habitatge nou protegit;--
2022;2;7;Horta-Guinardó;33;el Baix Guinardó;Habitatge nou protegit;--
2022;2;7;Horta-Guinardó;34;Can Baró;Habitatge nou protegit;--
2022;2;7;Horta-Guinardó;35;el Guinardó;Habitatge nou protegit;--
2022;2;7;Horta-Guinardó;36;la Font d'en Fargues;Habitatge nou protegit;--
2022;2;7;Horta-Guinardó;37;el Carmel;Habitatge nou protegit;--
2022;2;7;Horta-Guinardó;38;la Teixonera;Habitatge nou protegit;--
2022;2;7;Horta-Guinardó;39;Sant Genís dels Agudells;Habitatge nou protegit;--
2022;2;7;Horta-Guinardó;40;Montbau;Habitatge nou protegit;--
2022;2;7;Horta-Guinardó;41;la Vall d'Hebron;Habitatge nou protegit;--
2022;2;7;Horta-Guinardó;42;la Clota;Habitatge nou protegit;--
2022;2;7;Horta-Guinardó;43;Horta;Habitatge nou protegit;--
2022;2;8;Nou Barris;44;Vilapicina i la Torre Llobeta;Habitatge nou protegit;--
2022;2;8;Nou Barris;45;Porta;Habitatge nou protegit;--
2022;2;8;Nou Barris;46;el Turó de la Peira;Habitatge nou protegit;--
2022;2;8;Nou Barris;47;Can Peguera;Habitatge nou protegit;--
2022;2;8;Nou Barris;48;la Guineueta;Habitatge nou protegit;--
2022;2;8;Nou Barris;49;Canyelles;Habitatge nou protegit;--
2022;2;8;Nou Barris;50;les Roquetes;Habitatge nou protegit;--
2022;2;8;Nou Barris;51;Verdun;Habitatge nou protegit;--
2022;2;8;Nou Barris;52;la Prosperitat;Habitatge nou protegit;--
2022;2;8;Nou Barris;53;la Trinitat Nova;Habitatge nou protegit;--
2022;2;8;Nou Barris;54;Torre Baró;Habitatge nou protegit;--
2022;2;8;Nou Barris;55;Ciutat Meridiana;Habitatge nou protegit;--
2022;2;8;Nou Barris;56;Vallbona;Habitatge nou protegit;--
2022;2;9;Sant Andreu;57;la Trinitat Vella;Habitatge nou protegit;--
2022;2;9;Sant Andreu;58;Baró de Viver;Habitatge nou protegit;--
2022;2;9;Sant Andreu;59;el Bon Pastor;Habitatge nou protegit;--
2022;2;9;Sant Andreu;60;Sant Andreu;Habitatge nou protegit;--
2022;2;9;Sant Andreu;61;la Sagrera;Habitatge nou protegit;--
2022;2;9;Sant Andreu;62;el Congrés i els Indians;Habitatge nou protegit;--
2022;2;9;Sant Andreu;63;Navas;Habitatge nou protegit;--
2022;2;10;Sant Martí;64;el Camp de l'Arpa del Clot;Habitatge nou protegit;--
2022;2;10;Sant Martí;65;el Clot;Habitatge nou protegit;--
2022;2;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;Habitatge nou protegit;58.7
2022;2;10;Sant Martí;67;la Vila Olímpica del Poblenou;Habitatge nou protegit;--
2022;2;10;Sant Martí;68;el Poblenou;Habitatge nou protegit;--
2022;2;10;Sant Martí;69;Diagonal Mar i el Front Marítim del Poblenou;Habitatge nou protegit;67.0
2022;2;10;Sant Martí;70;el Besòs i el Maresme;Habitatge nou protegit;--
2022;2;10;Sant Martí;71;Provençals del Poblenou;Habitatge nou protegit;69.5
2022;2;10;Sant Martí;72;Sant Martí de Provençals;Habitatge nou protegit;--
2022;2;10;Sant Martí;73;la Verneda i la Pau;Habitatge nou protegit;--
2022;2;1;Ciutat Vella;1;el Raval;Habitatge usat;67.0
2022;2;1;Ciutat Vella;2;el Barri Gòtic;Habitatge usat;85.9
2022;2;1;Ciutat Vella;3;la Barceloneta;Habitatge usat;44.5
2022;2;1;Ciutat Vella;4;Sant Pere, Santa Caterina i la Ribera;Habitatge usat;66.9
2022;2;2;Eixample;5;el Fort Pienc;Habitatge usat;90.5
2022;2;2;Eixample;6;la Sagrada Família;Habitatge usat;75.7
2022;2;2;Eixample;7;la Dreta de l'Eixample;Habitatge usat;105.3
2022;2;2;Eixample;8;l'Antiga Esquerra de l'Eixample;Habitatge usat;93.8
2022;2;2;Eixample;9;la Nova Esquerra de l'Eixample;Habitatge usat;80.4
2022;2;2;Eixample;10;Sant Antoni;Habitatge usat;79.7
2022;2;3;Sants-Montjuïc;11;el Poble Sec;Habitatge usat;65.1
2022;2;3;Sants-Montjuïc;12;la Marina del Prat Vermell;Habitatge usat;72.3
2022;2;3;Sants-Montjuïc;13;la Marina de Port;Habitatge usat;71.5
2022;2;3;Sants-Montjuïc;14;la Font de la Guatlla;Habitatge usat;80.4
2022;2;3;Sants-Montjuïc;15;Hostafrancs;Habitatge usat;63.7
2022;2;3;Sants-Montjuïc;16;la Bordeta;Habitatge usat;72.7
2022;2;3;Sants-Montjuïc;17;Sants - Badal;Habitatge usat;66.2
2022;2;3;Sants-Montjuïc;18;Sants;Habitatge usat;68.7
2022;2;4;Les Corts;19;les Corts;Habitatge usat;84.8
2022;2;4;Les Corts;20;la Maternitat i Sant Ramon;Habitatge usat;83.2
2022;2;4;Les Corts;21;Pedralbes;Habitatge usat;144.8
2022;2;5;Sarrià-Sant Gervasi;22;Vallvidrera, el Tibidabo i les Planes;Habitatge usat;141.4
2022;2;5;Sarrià-Sant Gervasi;23;Sarrià;Habitatge usat;102.9
2022;2;5;Sarrià-Sant Gervasi;24;les Tres Torres;Habitatge usat;145.6
2022;2;5;Sarrià-Sant Gervasi;25;Sant Gervasi - la Bonanova;Habitatge usat;127.9
2022;2;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;Habitatge usat;140.2
2022;2;5;Sarrià-Sant Gervasi;27;el Putxet i el Farró;Habitatge usat;96.8
2022;2;6;Gràcia;28;Vallcarca i els Penitents;Habitatge usat;92.6
2022;2;6;Gràcia;29;el Coll;Habitatge usat;58.3
2022;2;6;Gràcia;30;la Salut;Habitatge usat;79.6
2022;2;6;Gràcia;31;la Vila de Gràcia;Habitatge usat;73.1
2022;2;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;Habitatge usat;74.3
2022;2;7;Horta-Guinardó;33;el Baix Guinardó;Habitatge usat;71.5
2022;2;7;Horta-Guinardó;34;Can Baró;Habitatge usat;64.4
2022;2;7;Horta-Guinardó;35;el Guinardó;Habitatge usat;73.1
2022;2;7;Horta-Guinardó;36;la Font d'en Fargues;Habitatge usat;80.1
2022;2;7;Horta-Guinardó;37;el Carmel;Habitatge usat;62.6
2022;2;7;Horta-Guinardó;38;la Teixonera;Habitatge usat;68.8
2022;2;7;Horta-Guinardó;39;Sant Genís dels Agudells;Habitatge usat;63.7
2022;2;7;Horta-Guinardó;40;Montbau;Habitatge usat;65.9
2022;2;7;Horta-Guinardó;41;la Vall d'Hebron;Habitatge usat;78.7
2022;2;7;Horta-Guinardó;42;la Clota;Habitatge usat;--
2022;2;7;Horta-Guinardó;43;Horta;Habitatge usat;62.8
2022;2;8;Nou Barris;44;Vilapicina i la Torre Llobeta;Habitatge usat;70.1
2022;2;8;Nou Barris;45;Porta;Habitatge usat;59.7
2022;2;8;Nou Barris;46;el Turó de la Peira;Habitatge usat;60.9
2022;2;8;Nou Barris;47;Can Peguera;Habitatge usat;57.3
2022;2;8;Nou Barris;48;la Guineueta;Habitatge usat;76.4
2022;2;8;Nou Barris;49;Canyelles;Habitatge usat;72.3
2022;2;8;Nou Barris;50;les Roquetes;Habitatge usat;56.1
2022;2;8;Nou Barris;51;Verdun;Habitatge usat;62.4
2022;2;8;Nou Barris;52;la Prosperitat;Habitatge usat;58.9
2022;2;8;Nou Barris;53;la Trinitat Nova;Habitatge usat;59.8
2022;2;8;Nou Barris;54;Torre Baró;Habitatge usat;66.5
2022;2;8;Nou Barris;55;Ciutat Meridiana;Habitatge usat;58.3
2022;2;8;Nou Barris;56;Vallbona;Habitatge usat;90.0
2022;2;9;Sant Andreu;57;la Trinitat Vella;Habitatge usat;55.2
2022;2;9;Sant Andreu;58;Baró de Viver;Habitatge usat;69.5
2022;2;9;Sant Andreu;59;el Bon Pastor;Habitatge usat;67.5
2022;2;9;Sant Andreu;60;Sant Andreu;Habitatge usat;78.6
2022;2;9;Sant Andreu;61;la Sagrera;Habitatge usat;69.9
2022;2;9;Sant Andreu;62;el Congrés i els Indians;Habitatge usat;78.7
2022;2;9;Sant Andreu;63;Navas;Habitatge usat;74.4
2022;2;10;Sant Martí;64;el Camp de l'Arpa del Clot;Habitatge usat;69.3
2022;2;10;Sant Martí;65;el Clot;Habitatge usat;93.4
2022;2;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;Habitatge usat;78.6
2022;2;10;Sant Martí;67;la Vila Olímpica del Poblenou;Habitatge usat;111.1
2022;2;10;Sant Martí;68;el Poblenou;Habitatge usat;67.2
2022;2;10;Sant Martí;69;Diagonal Mar i el Front Marítim del Poblenou;Habitatge usat;95.3
2022;2;10;Sant Martí;70;el Besòs i el Maresme;Habitatge usat;66.3
2022;2;10;Sant Martí;71;Provençals del Poblenou;Habitatge usat;72.8
2022;2;10;Sant Martí;72;Sant Martí de Provençals;Habitatge usat;70.8
2022;2;10;Sant Martí;73;la Verneda i la Pau;Habitatge usat;72.5
2022;3;1;Ciutat Vella;1;el Raval;Total;64.4
2022;3;1;Ciutat Vella;2;el Barri Gòtic;Total;95.0
2022;3;1;Ciutat Vella;3;la Barceloneta;Total;48.1
2022;3;1;Ciutat Vella;4;Sant Pere, Santa Caterina i la Ribera;Total;66.5
2022;3;2;Eixample;5;el Fort Pienc;Total;83.6
2022;3;2;Eixample;6;la Sagrada Família;Total;76.7
2022;3;2;Eixample;7;la Dreta de l'Eixample;Total;110.7
2022;3;2;Eixample;8;l'Antiga Esquerra de l'Eixample;Total;106.1
2022;3;2;Eixample;9;la Nova Esquerra de l'Eixample;Total;83.1
2022;3;2;Eixample;10;Sant Antoni;Total;79.7
2022;3;3;Sants-Montjuïc;11;el Poble Sec;Total;59.8
2022;3;3;Sants-Montjuïc;12;la Marina del Prat Vermell;Total;81.0
2022;3;3;Sants-Montjuïc;13;la Marina de Port;Total;69.5
2022;3;3;Sants-Montjuïc;14;la Font de la Guatlla;Total;81.0
2022;3;3;Sants-Montjuïc;15;Hostafrancs;Total;69.9
2022;3;3;Sants-Montjuïc;16;la Bordeta;Total;66.5
2022;3;3;Sants-Montjuïc;17;Sants - Badal;Total;65.3
2022;3;3;Sants-Montjuïc;18;Sants;Total;66.1
2022;3;4;Les Corts;19;les Corts;Total;87.1
2022;3;4;Les Corts;20;la Maternitat i Sant Ramon;Total;78.6
2022;3;4;Les Corts;21;Pedralbes;Total;170.8
2022;3;5;Sarrià-Sant Gervasi;22;Vallvidrera, el Tibidabo i les Planes;Total;140.6
2022;3;5;Sarrià-Sant Gervasi;23;Sarrià;Total;114.9
2022;3;5;Sarrià-Sant Gervasi;24;les Tres Torres;Total;156.3
2022;3;5;Sarrià-Sant Gervasi;25;Sant Gervasi - la Bonanova;Total;113.8
2022;3;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;Total;134.0
2022;3;5;Sarrià-Sant Gervasi;27;el Putxet i el Farró;Total;96.3
2022;3;6;Gràcia;28;Vallcarca i els Penitents;Total;77.2
2022;3;6;Gràcia;29;el Coll;Total;68.3
2022;3;6;Gràcia;30;la Salut;Total;76.8
2022;3;6;Gràcia;31;la Vila de Gràcia;Total;77.2
2022;3;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;Total;77.1
2022;3;7;Horta-Guinardó;33;el Baix Guinardó;Total;70.3
2022;3;7;Horta-Guinardó;34;Can Baró;Total;75.3
2022;3;7;Horta-Guinardó;35;el Guinardó;Total;75.8
2022;3;7;Horta-Guinardó;36;la Font d'en Fargues;Total;104.2
2022;3;7;Horta-Guinardó;37;el Carmel;Total;69.0
2022;3;7;Horta-Guinardó;38;la Teixonera;Total;63.5
2022;3;7;Horta-Guinardó;39;Sant Genís dels Agudells;Total;64.7
2022;3;7;Horta-Guinardó;40;Montbau;Total;64.2
2022;3;7;Horta-Guinardó;41;la Vall d'Hebron;Total;56.9
2022;3;7;Horta-Guinardó;42;la Clota;Total;83.7
2022;3;7;Horta-Guinardó;43;Horta;Total;71.1
2022;3;8;Nou Barris;44;Vilapicina i la Torre Llobeta;Total;74.6
2022;3;8;Nou Barris;45;Porta;Total;64.0
2022;3;8;Nou Barris;46;el Turó de la Peira;Total;60.8
2022;3;8;Nou Barris;47;Can Peguera;Total;74.0
2022;3;8;Nou Barris;48;la Guineueta;Total;78.6
2022;3;8;Nou Barris;49;Canyelles;Total;75.5
2022;3;8;Nou Barris;50;les Roquetes;Total;55.3
2022;3;8;Nou Barris;51;Verdun;Total;57.3
2022;3;8;Nou Barris;52;la Prosperitat;Total;60.4
2022;3;8;Nou Barris;53;la Trinitat Nova;Total;62.3
2022;3;8;Nou Barris;54;Torre Baró;Total;61.0
2022;3;8;Nou Barris;55;Ciutat Meridiana;Total;59.6
2022;3;8;Nou Barris;56;Vallbona;Total;77.0
2022;3;9;Sant Andreu;57;la Trinitat Vella;Total;61.2
2022;3;9;Sant Andreu;58;Baró de Viver;Total;--
2022;3;9;Sant Andreu;59;el Bon Pastor;Total;68.9
2022;3;9;Sant Andreu;60;Sant Andreu;Total;82.1
2022;3;9;Sant Andreu;61;la Sagrera;Total;67.3
2022;3;9;Sant Andreu;62;el Congrés i els Indians;Total;--
2022;3;9;Sant Andreu;63;Navas;Total;79.4
2022;3;10;Sant Martí;64;el Camp de l'Arpa del Clot;Total;76.8
2022;3;10;Sant Martí;65;el Clot;Total;72.8
2022;3;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;Total;83.6
2022;3;10;Sant Martí;67;la Vila Olímpica del Poblenou;Total;111.3
2022;3;10;Sant Martí;68;el Poblenou;Total;71.2
2022;3;10;Sant Martí;69;Diagonal Mar i el Front Marítim del Poblenou;Total;86.1
2022;3;10;Sant Martí;70;el Besòs i el Maresme;Total;73.4
2022;3;10;Sant Martí;71;Provençals del Poblenou;Total;74.8
2022;3;10;Sant Martí;72;Sant Martí de Provençals;Total;71.5
2022;3;10;Sant Martí;73;la Verneda i la Pau;Total;72.6
2022;3;1;Ciutat Vella;1;el Raval;Habitatge nou lliure;--
2022;3;1;Ciutat Vella;2;el Barri Gòtic;Habitatge nou lliure;85.4
2022;3;1;Ciutat Vella;3;la Barceloneta;Habitatge nou lliure;34.0
2022;3;1;Ciutat Vella;4;Sant Pere, Santa Caterina i la Ribera;Habitatge nou lliure;24.0
2022;3;2;Eixample;5;el Fort Pienc;Habitatge nou lliure;--
2022;3;2;Eixample;6;la Sagrada Família;Habitatge nou lliure;63.0
2022;3;2;Eixample;7;la Dreta de l'Eixample;Habitatge nou lliure;116.7
2022;3;2;Eixample;8;l'Antiga Esquerra de l'Eixample;Habitatge nou lliure;135.0
2022;3;2;Eixample;9;la Nova Esquerra de l'Eixample;Habitatge nou lliure;95.5
2022;3;2;Eixample;10;Sant Antoni;Habitatge nou lliure;45.0
2022;3;3;Sants-Montjuïc;11;el Poble Sec;Habitatge nou lliure;--
2022;3;3;Sants-Montjuïc;12;la Marina del Prat Vermell;Habitatge nou lliure;--
2022;3;3;Sants-Montjuïc;13;la Marina de Port;Habitatge nou lliure;63.3
2022;3;3;Sants-Montjuïc;14;la Font de la Guatlla;Habitatge nou lliure;82.4
2022;3;3;Sants-Montjuïc;15;Hostafrancs;Habitatge nou lliure;73.7
2022;3;3;Sants-Montjuïc;16;la Bordeta;Habitatge nou lliure;--
2022;3;3;Sants-Montjuïc;17;Sants - Badal;Habitatge nou lliure;--
2022;3;3;Sants-Montjuïc;18;Sants;Habitatge nou lliure;47.0
2022;3;4;Les Corts;19;les Corts;Habitatge nou lliure;95.8
2022;3;4;Les Corts;20;la Maternitat i Sant Ramon;Habitatge nou lliure;--
2022;3;4;Les Corts;21;Pedralbes;Habitatge nou lliure;83.0
2022;3;5;Sarrià-Sant Gervasi;22;Vallvidrera, el Tibidabo i les Planes;Habitatge nou lliure;409.0
2022;3;5;Sarrià-Sant Gervasi;23;Sarrià;Habitatge nou lliure;109.8
2022;3;5;Sarrià-Sant Gervasi;24;les Tres Torres;Habitatge nou lliure;66.7
2022;3;5;Sarrià-Sant Gervasi;25;Sant Gervasi - la Bonanova;Habitatge nou lliure;102.1
2022;3;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;Habitatge nou lliure;130.3
2022;3;5;Sarrià-Sant Gervasi;27;el Putxet i el Farró;Habitatge nou lliure;71.7
2022;3;6;Gràcia;28;Vallcarca i els Penitents;Habitatge nou lliure;79.3
2022;3;6;Gràcia;29;el Coll;Habitatge nou lliure;64.8
2022;3;6;Gràcia;30;la Salut;Habitatge nou lliure;72.0
2022;3;6;Gràcia;31;la Vila de Gràcia;Habitatge nou lliure;85.7
2022;3;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;Habitatge nou lliure;--
2022;3;7;Horta-Guinardó;33;el Baix Guinardó;Habitatge nou lliure;62.3
2022;3;7;Horta-Guinardó;34;Can Baró;Habitatge nou lliure;--
2022;3;7;Horta-Guinardó;35;el Guinardó;Habitatge nou lliure;94.0
2022;3;7;Horta-Guinardó;36;la Font d'en Fargues;Habitatge nou lliure;75.5
2022;3;7;Horta-Guinardó;37;el Carmel;Habitatge nou lliure;75.2
2022;3;7;Horta-Guinardó;38;la Teixonera;Habitatge nou lliure;73.4
2022;3;7;Horta-Guinardó;39;Sant Genís dels Agudells;Habitatge nou lliure;65.0
2022;3;7;Horta-Guinardó;40;Montbau;Habitatge nou lliure;45.0
2022;3;7;Horta-Guinardó;41;la Vall d'Hebron;Habitatge nou lliure;62.0
2022;3;7;Horta-Guinardó;42;la Clota;Habitatge nou lliure;--
2022;3;7;Horta-Guinardó;43;Horta;Habitatge nou lliure;79.9
2022;3;8;Nou Barris;44;Vilapicina i la Torre Llobeta;Habitatge nou lliure;91.0
2022;3;8;Nou Barris;45;Porta;Habitatge nou lliure;90.5
2022;3;8;Nou Barris;46;el Turó de la Peira;Habitatge nou lliure;47.0
2022;3;8;Nou Barris;47;Can Peguera;Habitatge nou lliure;--
2022;3;8;Nou Barris;48;la Guineueta;Habitatge nou lliure;--
2022;3;8;Nou Barris;49;Canyelles;Habitatge nou lliure;--
2022;3;8;Nou Barris;50;les Roquetes;Habitatge nou lliure;--
2022;3;8;Nou Barris;51;Verdun;Habitatge nou lliure;--
2022;3;8;Nou Barris;52;la Prosperitat;Habitatge nou lliure;--
